product_id,product_name,price,vendor,product_type,tags,availability,number_of_variants,image_url,product_url
1071353291,Dép Biti's Nữ Màu Tím Lợt BYW001001TIL,425000,Biti's,Sandal Thời Trang,"kho:online,NỮ,khongdoitra,Sandalnu,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/byw001001til__3__3ef4c2e3f5a6497baf49da390026e0a2.jpg,https://bitis.com.vn/products/dep-biti-s-nu-mau-tim-lot-byw001001til
1071350659,Dép Biti's Nữ Màu Nâu BYW001001NAU,425000,Biti's,Sandal Thời Trang,"kho:online,NỮ,khongdoitra,Sandalnu,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/byw001001nau__3__9939f148e08e4227995768339982ffa8.jpg,https://bitis.com.vn/products/dep-biti-s-nu-mau-nau-byw001001nau
1071350637,Dép Biti's Nữ Màu Đen BYW001001DEN,425000,Biti's,Sandal Thời Trang,"kho:online,NỮ,khongdoitra,Sandalnu,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/byw001001den__3__3638bc3161b641468c70e69612cc5bfb.jpg,https://bitis.com.vn/products/dep-biti-s-nu-mau-den-byw001001den
1071350625,Dép Biti's Nữ Màu Kem BFW007288KEM,435000,Biti's,Giày Thời Trang,"kho:online,NỮ,Giày nữ,Giày,Giày dép nữ",Available,5,https://cdn.hstatic.net/products/1000230642/bfw007288kem__3__ee5e94f8fd744cd58b41eb5b1c1ebc93.jpg,https://bitis.com.vn/products/dep-biti-s-nu-mau-kem-bfw007288kem
1071350615,Dép Biti's Nữ Màu Đen BFW007288DEN,435000,Biti's,Giày Thời Trang,"kho:online,khongdoitra,NỮ,Giày nữ,Giày,Giày dép nữ",Available,5,https://cdn.hstatic.net/products/1000230642/bfw007288den__4__91cdcc831c9d4511a98f78bf9ddc90c5.jpg,https://bitis.com.vn/products/dep-biti-s-nu-mau-den-bfw007288den
1070347744,Giày Tây Biti's Nam Màu Đen BVM002777DEN,845000,Biti's,Giày Tây,"kho:online,NAM,Giày nam,Giày,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/bvm002777den__3__4e8067ae93d24da3b9a62c1d5daf8727.jpg,https://bitis.com.vn/products/giay-tay-biti-s-nam-mau-den-bvm002777den
1070347706,Giày Tây Biti's Nam Màu Nâu Đậm BVM002777NAD,845000,Biti's,Giày Tây,"kho:online,khongdoitra,NAM,Giày nam,Giày,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/bvm002777nad__1__7dea260212e34a5eb8132d85e4b51ebb.jpg,https://bitis.com.vn/products/giay-tay-biti-s-nam-mau-nau-dam-bvm002777nad
1070347593,Sandal Biti's Bé Gái Màu Hồng BTG001700HOG,275000,Biti's,Sandal Thông Dụng,"kho:online,TRẺ EM,Giày dép,khongdoitra,Sandal,BÉ GÁI,Sandal trẻ em,Giày dép trẻ em",Available,4,https://cdn.hstatic.net/products/1000230642/btg001700hog__2__2c8333e8eb5b4954a3646ef836cf7534.jpg,https://bitis.com.vn/products/sandal-biti-s-be-gai-mau-hong-btg001700hog
1070347506,Giày Thể Thao Biti's Nam Màu Đen BSM004600DEN,415000,Biti's,Giày Thể Thao,"kho:online,NAM,Giày nam,Giày,Giày dép nam,Đã bán:1567",Available,6,https://cdn.hstatic.net/products/1000230642/bsm004600den__5__8a3e1f1fd93c4068be7575a6adfd2765.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-nam-mau-den-bsm004600den
1070347307,Giày Thể Thao Biti's Nam Màu Nâu BSM004600NAU,415000,Biti's,Giày Thể Thao,"kho:online,NAM,Giày nam,Giày,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/bsm004600nau_ef6219ce7306426c9b3b57a13c6703af.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-nam-mau-nau-bsm004600nau
1070347296,Giày Thể Thao Biti's Nam Màu Xanh Nhớt BSM004600XNH,415000,Biti's,Giày Thể Thao,"kho:online,NAM,Giày nam,Giày,Giày dép nam,Đã bán:1286",Available,6,https://cdn.hstatic.net/products/1000230642/bsm004600xnh__5__d1b7c44a016345d9886750d2d1b37bf1.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-nam-mau-xanh-nhot-bsm004600xnh
1070344814,Giày Thể Thao Biti's Bé Gái Màu Xám BSG010300XAM,375000,Biti's,Giày Thể Thao,"kho:online,TRẺ EM,Giày dép,khongdoitra,Giày trẻ em,Giày,BÉ GÁI,Giày dép trẻ em",Available,6,https://cdn.hstatic.net/products/1000230642/bsg010300xam__3__d3ce80f731174cea9cf8520ac258db02.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-be-gai-mau-xanh-duong-bsg010300xam
1070344806,Giày Thể Thao Biti's Bé Gái Màu Hồng BSG010300HOG,375000,Biti's,Giày Thể Thao,"kho:online,TRẺ EM,Giày dép,khongdoitra,Giày trẻ em,Giày,BÉ GÁI,Giày dép trẻ em",Available,6,https://cdn.hstatic.net/products/1000230642/bsg010300hog__6__9002bb923b33455483966dd51f3deb3c.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-be-gai-mau-hong-bsg010300hog
1070344185,Dép Eva Biti's Nam Màu Nâu DEM007300NAU,215000,Biti's,Dép Thông Dụng,"kho:online,NAM,Dép nam,Dép,Giày dép nam",Available,5,https://cdn.hstatic.net/products/1000230642/dem007300nau__3__c520719e0ad34aa38a753f8d3f8a9198.jpg,https://bitis.com.vn/products/dep-eva-biti-s-nam-mau-nau-dem007300nau
1070344169,Dép Eva Biti's Nam Màu Xanh Dương Đậm DEM007300XDD,215000,Biti's,Dép Thông Dụng,"kho:online,NAM,Dép nam,Dép,Giày dép nam",Available,5,https://cdn.hstatic.net/products/1000230642/dem007300xdd__3__68476ca5858241359bcc97327f1e6558.jpg,https://bitis.com.vn/products/dep-eva-biti-s-nam-mau-xanh-duong-dam-dem007300xdd
1070326814,Sandal Biti's Hunter Nam Màu Đen HEM001700DEN,595000,HUNTER,Sandal Thông Dụng,"kho:online,newhunter,Hunter,Sandalhunternu,NỮ,khongdoitra,Sandalnu,Sandal Dép Hunter,Giày dép nữ,Giày dép Hunter",Available,7,https://cdn.hstatic.net/products/1000230642/hem001700den__7__adbb1a0b1b1048f2813b6b22cdd0ae05.jpg,https://bitis.com.vn/products/sandal-biti-s-hunter-nam-mau-den-hem001700den
1070326704,Sandal Biti's Hunter Nam Màu Nâu HEM001700NAU,595000,HUNTER,Sandal Thông Dụng,"kho:online,newhunter,Hunter,Sandalhunternu,NỮ,khongdoitra,Sandalnu,Sandal Dép Hunter,Giày dép nữ,Giày dép Hunter",Available,7,https://cdn.hstatic.net/products/1000230642/hem001700nau__7__20fa36f3c82849bca49095d7be78c405.jpg,https://bitis.com.vn/products/sandal-biti-s-hunter-nam-mau-nau-hem001700nau
1070326663,Sandal Biti's Hunter Nam Màu Xám HEM001700XAM,595000,HUNTER,Sandal Thông Dụng,"kho:online,Hunter,newhunter,Sandalhunternu,khongdoitra,NỮ,Sandalnu,Sandal Dép Hunter,Giày dép nữ,Giày dép Hunter",Available,7,https://cdn.hstatic.net/products/1000230642/hem001700xam__7__cc5b607f3b754180946f156fe51ac2c5.jpg,https://bitis.com.vn/products/sandal-biti-s-hunter-nam-mau-xam-hem001700xam
1070326215,Sandal Biti's Hunter Nữ Màu Trắng HEW001700TRG,575000,HUNTER,Sandal Thông Dụng,"Sandalhunternu,Hunter,newhunter,kho:online,NỮ,khongdoitra,Sandalnu,Sandal Dép Hunter,Giày dép nữ,Giày dép Hunter",Available,5,https://cdn.hstatic.net/products/1000230642/hew001700trg__3__85ebd14c8f484297887507829257cfe8.jpg,https://bitis.com.vn/products/sandal-biti-s-hunter-nu-mau-trang-hew001700trg
1070326060,Sandal Biti's Hunter Nữ Màu Đen HEW001700DEN,575000,HUNTER,Sandal Thông Dụng,"newhunter,Sandalhunternu,kho:online,Hunter,NỮ,khongdoitra,Sandalnu,Sandal Dép Hunter,Giày dép nữ,Giày dép Hunter",Available,5,https://cdn.hstatic.net/products/1000230642/hew001700den__5__ee828700fd8e4af8a30cf481ba91a07a.jpg,https://bitis.com.vn/products/sandal-biti-s-hunter-nu-mau-den-hew001700den
1070325997,Sandal Biti's Hunter Nữ Màu Bạc HEW001700BAC,575000,HUNTER,Sandal Thông Dụng,"newhunter,Sandalhunternu,Hunter,kho:online,NỮ,khongdoitra,Sandalnu,Sandal Dép Hunter,Giày dép nữ,Giày dép Hunter",Available,5,https://cdn.hstatic.net/products/1000230642/hew001700bac__5__e0259e5371724eddb694efdf79e2bcad.jpg,https://bitis.com.vn/products/sandal-biti-s-hunter-nu-mau-bac-hew001700bac
1070323008,Giày Thể Thao Biti's Hunter Core Nam Màu Xanh Nhớt HSM011400XNH,840000,HUNTER,Giày Thể Thao,"kho:online,Huntersneakernam,newhunter,BST New,Hunter,Huntersneaker,NAM,Giày nam,Giày,Hunter Nam,Giày Hunter,Giày dép nam,Giày dép Hunter,Đã bán:1266",Available,7,https://cdn.hstatic.net/products/1000230642/hsm011400xnh__3__eb3ce98e17664bbd9c872ca5c178b5f3.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-core-nam-mau-xanh-nhot-hsm011400xnh
1070322859,Giày Thể Thao Biti's Hunter Core Nam Màu Xám HSM011400XAM,840000,HUNTER,Giày Thể Thao,"newhunter,BST New,Huntersneaker,kho:online,Hunter,Huntersneakernam,NAM,Giày nam,Giày,Hunter Nam,Giày Hunter,Giày dép nam,Giày dép Hunter,Đã bán:2287",Available,7,https://cdn.hstatic.net/products/1000230642/hsm011400xam__3__637cc723ec694d92a7f0d63bbab50f6b.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-core-nam-mau-xam-hsm011400xam
1070322324,Giày Thể Thao Biti's Hunter Core Nam Màu Đen HSM011400DEN,840000,HUNTER,Giày Thể Thao,"Huntersneakernam,newhunter,Hunter,BST New,Huntersneaker,kho:online,NAM,Giày nam,Giày,Hunter Nam,Giày Hunter,Giày dép nam,Giày dép Hunter,Đã bán:6095",Available,7,https://cdn.hstatic.net/products/1000230642/hsm011400den__3__24f0e6099cd74b90ac1b0a5303ee75f4.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-core-nam-mau-den-hsm011400den
1070319082,Giày Thể Thao Biti's Hunter Street 2.0 Nam Màu Xanh Nhớt HSM011900XNH,765000,HUNTER,Giày Thể Thao,"kho:online,Huntersneaker,BST New,Hunter,top,newhunter,Huntersneakernam,NAM,Giày nam,Giày,Hunter Street Nam,Hunter Street,Giày dép nam,Giày dép Hunter,Đã bán:2138",Available,6,https://cdn.hstatic.net/products/1000230642/hsm011900xnh__1__19dfa19003004046a1c305af4c54293e.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-street-nam-mau-xanh-nhot-hsm011900xnh
1070318914,Giày Thể Thao Biti's Hunter Street 2.0 Nam Màu Xám Đậm HSM011900XAD,765000,HUNTER,Giày Thể Thao,"kho:online,Huntersneaker,Huntersneakernam,Hunter,newhunter,BST New,top,NAM,Giày nam,Giày,Hunter Street Nam,Hunter Street,Giày dép nam,Giày dép Hunter",Available,6,https://cdn.hstatic.net/products/1000230642/hsm011900xad__7__0ecd60ef193e4e49b393599522c5a5a8.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-street-nam-mau-xam-dam-hsm011900xad
1070318902,Giày Thể Thao Biti's Hunter Street 2.0 Nam Màu Nâu Đậm HSM011900NAD,765000,HUNTER,Giày Thể Thao,"newhunter,Huntersneakernam,Hunter,kho:online,Huntersneaker,BST New,top,NAM,Giày nam,Giày,Hunter Street Nam,Hunter Street,Giày dép nam,Giày dép Hunter,Đã bán:1484",Available,6,https://cdn.hstatic.net/products/1000230642/hsm011900nad__23__ea48ecf0bf4040518d8ea066f195a0c8.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-street-nam-mau-nau-dam-hsm011900nad
1070317957,Giày Thể Thao Biti's Hunter Hand Free Nam Màu Đen HSM012100DEN,905000,HUNTER,Giày Thể Thao,"kho:online,Hunter,Huntersneaker,newhunter,Huntersneakernam,BST New,top,NAM,Giày nam,Giày,Hunter Nam,Giày Hunter,Giày dép nam,Giày dép Hunter",Available,7,https://cdn.hstatic.net/products/1000230642/hsm012100den__1__9dd4a9023e61403b9e33707e4d95890c.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-hand-free-nam-mau-den-hsm012100den
1070317918,Giày Thể Thao Biti's Hunter Hand Free Nam Màu Xám HSM012100XAM,905000,HUNTER,Giày Thể Thao,"kho:online,Huntersneaker,Hunter,BST New,Huntersneakernam,newhunter,NAM,Giày nam,Giày,Hunter Nam,Giày Hunter,Giày dép nam,Giày dép Hunter",Available,7,https://cdn.hstatic.net/products/1000230642/hsm012100xam__6__591a81b161f340cc946731a435e5c813.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-hand-free-nam-mau-xam-hsm012100xam
1070317860,Giày Thể Thao Biti's Hunter Hand Free Nam Màu Xanh Nhớt HSM012100XNH,905000,HUNTER,Giày Thể Thao,"kho:online,newhunter,Huntersneakernam,Hunter,Huntersneaker,top,BST New,NAM,Giày nam,Giày,Hunter Nam,Giày Hunter,Giày dép nam,Giày dép Hunter",Available,7,https://cdn.hstatic.net/products/1000230642/hsm012100xnh__4__cd05f9351d7f4c9d928c7f8e0b3aebb9.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-hand-free-nam-mau-xanh-nhot-hsm012100xnh
1070288151,Giày Thể Thao Biti's Hunter Core Nam Màu Đen HSM013000DEN,930000,HUNTER,Giày Thể Thao,"kho:online,BST New,Huntersneaker,top,Hunter,Huntersneakernam,newhunter,NAM,Giày nam,Giày,Hunter Nam,Giày Hunter,Giày dép nam,Giày dép Hunter,Đã bán:1398",Available,7,https://cdn.hstatic.net/products/1000230642/hsm013000den__6__de87a2f04d2848a595d0334d50e03748.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-core-nam-mau-den-hsm013000den
1070288051,Giày Thể Thao Biti's Hunter Core Nam Màu Xanh Nhớt HSM013000XNH,930000,HUNTER,Giày Thể Thao,"BST New,Huntersneakernam,newhunter,Hunter,top,kho:online,Huntersneaker,NAM,Giày nam,Giày,Hunter Nam,Giày Hunter,Giày dép nam,Giày dép Hunter",Available,7,https://cdn.hstatic.net/products/1000230642/hsm013000xnh__7__e428e916b8a04f14a0f70af12f3b0e19.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-core-nam-mau-xanh-nhot-hsm013000xnh
1070288035,Giày Thể Thao Biti's Hunter Core Nam Màu Xám HSM013000XAM,930000,HUNTER,Giày Thể Thao,"kho:online,Huntersneakernam,Huntersneaker,newhunter,Hunter,BST New,top,NAM,Giày nam,Giày,Hunter Nam,Giày Hunter,Giày dép nam,Giày dép Hunter",Available,7,https://cdn.hstatic.net/products/1000230642/hsm013000xam__4__edaf870872e745d88983036d1fc31bb7.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-core-nam-mau-xam-hsm013000xam
1070286065,Giày Thể Thao Biti's Hunter Core Nữ Màu Đen HSW011200DEN,895000,HUNTER,Giày Thể Thao,"kho:online,BST New,newhunter,Huntersneaker,Huntersneakernu,Hunter,top,NỮ,Giày nữ,Giày,Giày Hunter,Giày dép nữ,Giày dép Hunter",Available,5,https://cdn.hstatic.net/products/1000230642/hsw011200den__1__5ce3a4bf70f84d028bfb8ea5a1694c5d.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-core-nu-mau-den-hsw011200den
1070285866,Giày Thể Thao Biti's Hunter Core Nữ Màu Xám HSW011200XAM,895000,HUNTER,Giày Thể Thao,"Huntersneaker,newhunter,Huntersneakernu,kho:online,Hunter,khongdoitra,NỮ,Giày nữ,Giày,Giày Hunter,Giày dép nữ,Giày dép Hunter",Available,5,https://cdn.hstatic.net/products/1000230642/hsw011200xam__7__2d196cf9c14f4ac69d748e7501cb6f20.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-core-nu-mau-xam-hsw011200xam
1070285610,Giày Thể Thao Biti's Hunter Street 2.0 Nữ Màu Xám Lợt HSW011900XAL,735000,HUNTER,Giày Thể Thao,"Huntersneaker,Huntersneakernu,BST New,newhunter,Hunter,kho:online,khongdoitra,NỮ,Giày nữ,Giày,Hunter Street,Giày dép nữ,Giày dép Hunter",Available,5,https://cdn.hstatic.net/products/1000230642/hsw011900xal__7__c5149a1f82734821ba2e2133f641c294.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-street-nu-mau-xam-lot-hsw011900xal
1070285572,Giày Thể Thao Biti's Hunter Street 2.0 Nữ Màu Nâu Đậm HSW011900NAD,735000,HUNTER,Giày Thể Thao,"Hunter,BST New,kho:online,newhunter,Huntersneakernu,Huntersneaker,NỮ,Giày nữ,Giày,Hunter Street,Giày dép nữ,Giày dép Hunter",Available,5,https://cdn.hstatic.net/products/1000230642/hsw011900nad__7__267df0421f8f4fb381d4f42e1743d696.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-hunter-street-nu-mau-nau-dam-hsw011900nad
1070264190,Dép Biti's Nữ Màu Tím Lợt BYW001000TIL,425000,Biti's,Sandal Thời Trang,"kho:online,NỮ,khongdoitra,Sandalnu,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/byw001000til__4__2caf757440674ae89d9e094b0603deb1.jpg,https://bitis.com.vn/products/dep-biti-s-nu-mau-tim-lot-byw001000til
1070264152,Dép Biti's Nữ Màu Nâu BYW001000NAU,425000,Biti's,Sandal Thời Trang,"kho:online,NỮ,khongdoitra,Sandalnu,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/byw001000nau__4__f6d1b12d57254e0896f4a692674ed7ed.jpg,https://bitis.com.vn/products/dep-biti-s-nu-mau-nau-byw001000nau
1070264110,Dép Biti's Nữ Màu Đen BYW001000DEN,425000,Biti's,Sandal Thời Trang,"kho:online,NỮ,khongdoitra,Sandalnu,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/byw001000den__3__0611dbf78882413ea8bcf0f29027e29f.jpg,https://bitis.com.vn/products/dep-biti-s-nu-mau-den-byw001000den
1070264022,Giày Thể Thao Biti's Bé Gái Màu Hồng Lợt BSG010200HOL,400000,Biti's,Giày Thể Thao,"kho:online,TRẺ EM,Giày dép,Giày trẻ em,Giày,BÉ GÁI,Giày dép trẻ em",Available,10,https://cdn.hstatic.net/products/1000230642/bsg010200hol__2__9a7e419eb4a44d6a98c51ab2385bf101.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-be-gai-mau-hong-lot-bsg010200hol
1070264012,Giày Thể Thao Biti's Bé Gái Màu Xanh Dương Lợt BSG010200XDL,400000,Biti's,Giày Thể Thao,"kho:online,TRẺ EM,Giày dép,Giày trẻ em,Giày,BÉ GÁI,Giày dép trẻ em",Available,10,https://cdn.hstatic.net/products/1000230642/bsg010200xdl__7__e62556402666490e9ed0c73689e9aa43.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-be-gai-mau-xanh-duong-lot-bsg010200xdl
1070263748,Giày Thể Thao Biti's Helio Teen Nam Nữ Màu Kem BSG009700KEM,665000,Helio,Giày Thể Thao,"kho:online,Teennu,Helio,Teennam,NAM,NỮ,Giày nam,Giày nữ,Giày,Giày dép nam,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/bsg009700kem__2__b16b50fdcad74f568fc4583c56344ea9.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-helio-teen-nam-nu-mau-kem-bsg009700kem
1070263744,Giày Thể Thao Biti's Helio Teen Nữ Màu Đỏ BSG009700DOO,665000,Helio,Giày Thể Thao,"kho:online,Teennu,Helio,NỮ,Giày nữ,Giày,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/bsg009700doo__6__0dcb05c1f4414507b707886200ab9416.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-helio-teen-nu-mau-do-bsg009700doo
1070263737,Giày Thể Thao Biti's Helio Teen Nam Nữ Màu Trắng BSG009700TRG,665000,Helio,Giày Thể Thao,"kho:online,Teennam,Teennu,Helio,NAM,NỮ,Giày nam,Giày nữ,Giày,Giày dép nam,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/bsg009700trg__1__ca8d5d17a4144796a07b0e8a4554b947.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-helio-teen-nam-nu-mau-trang-bsg009700trg
1070263583,Giày Thể Thao Biti's Trẻ Em Màu Xanh BSB010200XNH,400000,Biti's,Giày Thể Thao,"kho:online,Giày dép",Available,10,https://cdn.hstatic.net/products/1000230642/7179_1d9b5c753b524566be84a88cb7898da1.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-tre-em-mau-xanh-bsb010200xnh
1070263578,Giày Thể Thao Biti's Trẻ Em Màu Trắng BSB010200TRG,400000,Biti's,Giày Thể Thao,"kho:online,Giày dép",Available,10,https://cdn.hstatic.net/products/1000230642/bsb010200trg__3__abbbff2eee3d421dae92082b921c0d90.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-tre-em-mau-trang-bsb010200trg
1070263550,Giày Thể Thao Biti's Helio Teen Nam Nữ Màu Rêu BSB009700REU,665000,Helio,Giày Thể Thao,"Helio,Teennam,kho:online,Teennu,NAM,NỮ,Giày nam,Giày nữ,Giày,Giày dép nam,Giày dép nữ",Available,7,https://cdn.hstatic.net/products/1000230642/bsb009700reu__6__be0e138a126444aa9b270da6adb3dbfb.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-helio-teen-nam-nu-mau-reu-bsb009700reu
1070263546,Giày Thể Thao Biti's Helio Teen Nam Màu Đỏ BSB009700DOO,665000,Helio,Giày Thể Thao,"kho:online,Helio,Teennam,NAM,Giày nam,Giày,Giày dép nam",Available,7,https://cdn.hstatic.net/products/1000230642/bsb009700doo__6__2c78e3061b2f4aed81dfd88c77110195.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-helio-teen-nam-mau-do-bsb009700doo
1070263544,Giày Thể Thao Biti's Helio Teen Nam Nữ Màu Trắng BSB009700TRG,665000,Helio,Giày Thể Thao,"Helio,kho:online,Teennam,Teennu,NAM,NỮ,Giày nam,Giày nữ,Giày,Giày dép nam,Giày dép nữ",Available,7,https://cdn.hstatic.net/products/1000230642/bsb009700trg__5__923c580853974732b79914869c37f40a.jpg,https://bitis.com.vn/products/giay-the-thao-biti-s-helio-teen-nam-nu-mau-trang-bsb009700trg
1070263447,Sandal Biti's Nữ Màu Đen BRW001300DEN,465000,Biti's,Sandal Thông Dụng,"kho:online,NỮ,khongdoitra,Sandalnu,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/brw001300den__3__97f29a3cc5584ba1b1eb18d0077c7158.jpg,https://bitis.com.vn/products/sandal-biti-s-nu-mau-den-brw001300den
1070263413,Sandal Biti's Nữ Màu Kem BRW001300KEM,465000,Biti's,Sandal Thông Dụng,"kho:online,NỮ,khongdoitra,Sandalnu,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/brw001300kem__3__ece4987ee58f45469593d19e6323ab24.jpg,https://bitis.com.vn/products/sandal-biti-s-nu-mau-kem-brw001300kem
1070263353,Sandal Biti's Nữ Màu Nâu BRW001300NAU,465000,Biti's,Sandal Thông Dụng,"kho:online,NỮ,khongdoitra,Sandalnu,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/brw001300nau__3__6fb102bf14094cdf94bc819922d942e8.jpg,https://bitis.com.vn/products/sandal-biti-s-nu-mau-nau-brw001300nau
1070263277,Sandal Biti's Nữ Màu Trắng BRW001300TRG,465000,Biti's,Sandal Thông Dụng,"kho:online,NỮ,khongdoitra,Sandalnu,Giày dép nữ",Available,6,https://cdn.hstatic.net/products/1000230642/9887_b3500a322444427189082e6751d2591f.jpg,https://bitis.com.vn/products/sandal-biti-s-nu-mau-trang-brw001300trg
1070263211,Sandal Biti's Nam Màu Xám BRM002877XAM,470000,Biti's,Sandal Thông Dụng,"kho:online,NAM,Sandal,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/brm002877xam__4__6d8a4c144f7a458f8206b042f2f446d2.jpg,https://bitis.com.vn/products/sandal-biti-s-nam-mau-xam-brm002877xam
1070263208,Sandal Biti's Nam Màu Nâu Đậm BRM002877NAD,470000,Biti's,Sandal Thông Dụng,"kho:online,NAM,Sandal,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/brm002877nad__4__f04d8584eddc4532b8848ba31e994756.jpg,https://bitis.com.vn/products/sandal-biti-s-nam-mau-nau-dam-brm002877nad
1070263123,Dép Biti's Nam Màu Nâu Đậm BRM002477NAD,445000,Biti's,Dép Thông Dụng,"kho:online,NAM,Dép nam,Dép,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/brm002477nad__4__c5b086f450be410ca457e443b34b8e1f.jpg,https://bitis.com.vn/products/dep-biti-s-nam-mau-nau-dam-brm002477nad
1070263118,Dép Biti's Nam Màu Đen BRM002477DEN,445000,Biti's,Dép Thông Dụng,"kho:online,NAM,Dép nam,Dép,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/brm002477den__2__e9e51faa9a7f4df5949284b09eb2fc23.jpg,https://bitis.com.vn/products/dep-biti-s-nam-mau-den-brm002477den
1070263031,Dép Biti's Nam Màu Vàng Da Bò BRM002377VDB,445000,Biti's,Dép Thông Dụng,"kho:online,NAM,Dép nam,Dép,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/brm002377vdb__4__ac72923a5f8c498789999079cd8e9393.jpg,https://bitis.com.vn/products/dep-biti-s-nam-mau-vang-da-bo-brm002377vdb
1070263027,Dép Biti's Nam Màu Đen BRM002377DEN,445000,Biti's,Dép Thông Dụng,"kho:online,NAM,Dép nam,Dép,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/brm002377den__4__ddc6dbad215347b6bfa303d0e8d20cf5.jpg,https://bitis.com.vn/products/dep-biti-s-nam-mau-den-brm002377den
1070218535,Sandal Biti's Nam Màu Xám BRM002200XAM,390000,Biti's,Sandal Thông Dụng,"kho:online,NAM,Sandal,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/brm002200xam__3__c0c11f33664e4674be1e927061791697.jpg,https://bitis.com.vn/products/sandal-biti-s-nam-mau-xam-brm002200xam
1070218530,Sandal Biti's Nam Màu Nâu BRM002200NAU,390000,Biti's,Sandal Thông Dụng,"kho:online,khongdoitra,NAM,Sandal,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/brm002200nau__3__a21228c23af5487dbd2b5f988ec762c2.jpg,https://bitis.com.vn/products/sandal-biti-s-nam-mau-nau-brm002200nau
1070218528,Sandal Biti's Nam Màu Đen BRM002200DEN,390000,Biti's,Sandal Thông Dụng,"kho:online,NAM,Sandal,Giày dép nam",Available,6,https://cdn.hstatic.net/products/1000230642/brm002200den__3__c86f4497077c48d8908fdf62bf26aedd.jpg,https://bitis.com.vn/products/sandal-biti-s-nam-mau-den-brm002200den
1070218454,Sandal Biti's Nữ Màu Kem BPW007688KEM,495000,Biti's,Sandal Thời Trang,"kho:online,NỮ,khongdoitra,Sandalnu,Giày dép nữ",Available,5,https://cdn.hstatic.net/products/1000230642/bpw007688kem__3__34d8da929ec34bbb8cb2969020993d2e.jpg,https://bitis.com.vn/products/sandal-biti-s-nu-mau-kem-bpw007688kem
